Harga,Kamar Tidur,Kamar Mandi,Luas Tanah,Luas Bangunan,Sertifikat,Daya Listrik,Jumlah Lantai,Kondisi Properti,Carport,Kamar Tidur Pembantu,Kamar Mandi Pembantu,Kecamatan
3200000000,4,3,128,130,Lainnya,5500,2,Bagus,1,1,1,Kelapa Dua
3200000000,4,3,108,130,PPJB,3300,2,Bagus,2,0,0,Pagedangan
3200000000,4,3,225,135,SHM,3500,2,Bagus,2,1,1,Cikupa
3200000000,4,3,200,350,SHM,7700,2,Bagus,2,1,1,Cikupa
3200000000,3,2,144,114,Lainnya,2200,2,Bagus,1,1,1,Pagedangan
3200000000,4,4,128,200,SHM,4400,2,Bagus,2,1,1,Pagedangan
3200000000,3,2,180,191,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3200000000,3,3,144,288,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
3200000000,4,3,135,145,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
3200000000,3,2,180,191,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
3200000000,4,3,108,130,SHM,3500,2,Bagus,1,0,0,Pagedangan
3200000000,3,2,128,107,SHM,7700,2,Bagus,1,0,0,Kelapa Dua
3200000000,4,3,200,350,SHM,7700,2,Bagus,1,1,1,Cikupa
3250000000,5,4,136,145,SHM,2200,2,Baru,1,0,0,Kelapa Dua
3250000000,3,2,105,150,SHM,4400,2,Bagus,1,0,0,Pagedangan
3250000000,4,3,112,270,PPJB,4400,3,Bagus,2,1,1,Pagedangan
3250000000,3,2,118,90,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
3280000000,4,3,84,97,Lainnya,2200,2,Bagus,1,1,0,Kelapa Dua
3280000000,4,3,84,97,Lainnya,2200,2,Bagus,1,1,0,Kelapa Dua
3290000000,5,3,144,180,SHM,5500,1,Bagus,1,0,0,Kelapa Dua
3290000000,5,3,144,180,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
3290000000,5,3,144,180,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
3290000000,5,3,144,180,SHM,5500,3,Bagus,1,0,0,Kelapa Dua
3300000000,5,4,144,224,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3300000000,3,3,144,195,SHM,7700,2,Bagus,2,1,1,Kelapa Dua
3300000000,4,3,120,190,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
3300000000,3,3,180,180,SHM,2200,2,Bagus,2,1,1,Pagedangan
3300000000,4,3,144,180,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
3300000000,3,2,96,161,SHM,4400,3,Baru,1,0,0,Kelapa Dua
3300000000,3,2,84,137,Lainnya,2200,3,Baru,2,0,0,Pagedangan
3300000000,3,2,84,137,Lainnya,2200,3,Baru,2,0,0,Pagedangan
3300000000,4,3,126,250,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
3300000000,3,4,105,124,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
3300000000,4,3,144,176,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
3300000000,4,3,126,135,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3300000000,6,3,138,175,Lainnya,4400,2,Baru,3,1,0,Cikupa
3300000000,6,3,138,175,SHM,4400,3,Bagus,2,1,1,Cikupa
3300000000,4,4,144,244,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3300000000,3,2,180,191,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
3300000000,5,3,144,180,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
3320000000,4,4,145,250,Lainnya,2200,3,Bagus,1,0,0,Kelapa Dua
3350000000,3,2,215,200,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
3350000000,3,2,215,200,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3390000000,3,3,108,121,Lainnya,3500,2,Baru,1,1,1,Kelapa Dua
3400000000,3,3,153,200,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
3400000000,3,3,144,195,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3400000000,4,3,144,149,HGB,2200,2,Bagus,1,1,1,Kelapa Dua
3400000000,4,3,153,200,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
3400000000,3,3,162,134,SHM,2200,2,Bagus,2,1,1,Pagedangan
3400000000,4,3,162,154,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
3450000000,3,3,108,134,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
3450000000,3,2,144,133,SHM,2200,2,Baru,1,1,1,Kelapa Dua
3450000000,4,3,136,200,Lainnya,4400,2,Bagus,1,1,0,Kelapa Dua
3450000000,3,3,165,200,Lainnya,7700,2,Bagus,1,1,1,Kelapa Dua
3450000000,4,3,184,200,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
3490000000,2,3,128,107,SHM,3500,2,Bagus,1,0,0,Kelapa Dua
3500000000,4,4,225,150,SHM,5500,2,Bagus,1,0,1,Pagedangan
3500000000,3,3,120,87,Lainnya,4400,2,Bagus,2,0,0,Kelapa Dua
3500000000,3,3,128,132,Lainnya,4400,2,Bagus,1,1,1,Kelapa Dua
3500000000,3,3,135,171,SHM,3500,2,Bagus,1,1,1,Pagedangan
3500000000,3,3,162,160,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3500000000,4,3,504,250,SHM,5500,1,Bagus,2,1,1,Cikupa
3500000000,4,3,199,240,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
3500000000,4,5,153,280,HGB,3500,1,Bagus,1,1,1,Kelapa Dua
3500000000,5,5,144,224,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3500000000,3,3,144,195,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
3500000000,6,4,135,200,Lainnya,5500,2,Bagus,1,0,0,Kelapa Dua
3500000000,4,3,108,134,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
3500000000,4,3,225,160,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
3500000000,4,3,126,135,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3500000000,4,5,153,280,HGB,5500,2,Bagus,2,1,1,Kelapa Dua
3500000000,4,4,112,146,SHM,4400,2,Bagus,2,1,1,Pagedangan
3500000000,5,3,144,180,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
3500000000,4,3,200,250,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
3500000000,4,3,180,180,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
3500000000,3,3,195,120,SHM,2200,1,Bagus,1,1,1,Pagedangan
3500000000,4,3,120,143,Lainnya,5500,2,Baru,2,1,1,Kelapa Dua
3500000000,3,2,200,120,SHM,3500,1,Bagus,1,1,1,Kelapa Dua
3500000000,3,2,215,200,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3500000000,3,3,144,200,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3500000000,3,3,144,200,SHM,7700,2,Bagus,1,1,1,Kelapa Dua
3500000000,4,3,144,149,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
3500000000,4,4,162,300,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
3500000000,3,3,162,160,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3500000000,5,4,220,185,SHM,4400,2,Bagus,1,0,1,Kelapa Dua
3500000000,3,3,170,230,SHM,5500,2,Bagus,2,1,1,Pagedangan
3500000000,4,3,144,176,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
3500000000,4,3,198,244,HGB,5500,2,Bagus,1,1,0,Kelapa Dua
3500000000,4,3,199,240,HGB,5500,2,Bagus,3,0,0,Kelapa Dua
3550000000,4,3,135,210,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
3550000000,4,4,225,160,SHM,5500,1,Bagus,1,0,1,Pagedangan
3550000000,3,3,180,140,SHM,4400,2,Bagus,2,1,1,Pagedangan
3550000000,4,3,135,200,Lainnya,5500,1,Bagus,1,1,1,Kelapa Dua
3550000000,4,3,135,200,Lainnya,5500,2,Bagus,1,1,1,Kelapa Dua
3550000000,4,3,135,200,Lainnya,5500,2,Bagus,1,1,1,Kelapa Dua
3590000000,4,3,120,143,PPJB,5500,2,Bagus,2,1,1,Kelapa Dua
3600000000,4,4,120,183,SHM,5500,3,Baru,2,1,1,Kelapa Dua
3600000000,3,4,122,135,Lainnya,2200,2,Bagus,2,0,0,Kelapa Dua
3600000000,3,3,128,160,Lainnya,4400,2,Bagus,1,0,0,Kelapa Dua
3600000000,3,3,128,160,Lainnya,4400,2,Bagus,1,0,0,Kelapa Dua
3600000000,4,3,120,183,SHM,4400,3,Bagus,2,1,1,Kelapa Dua
3600000000,4,3,120,143,PPJB,2200,2,Bagus,1,1,1,Kelapa Dua
3600000000,4,3,120,183,SHM,3300,2,Baru,2,1,1,Kelapa Dua
3600000000,3,3,122,135,PPJB,2200,2,Bagus,1,0,0,Kelapa Dua
3600000000,3,3,121,150,Lainnya,3300,2,Baru,1,1,1,Kelapa Dua
3600000000,3,3,162,200,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
3600000000,4,3,120,143,Lainnya,5500,2,Bagus,2,1,1,Kelapa Dua
3600000000,3,2,170,230,SHM,4400,2,Bagus,2,1,1,Pagedangan
3600000000,4,4,120,180,SHM,4400,3,Baru,2,1,1,Kelapa Dua
3600000000,4,3,220,185,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
3600000000,3,3,120,153,PPJB,2200,2,Baru,2,1,1,Teluk Naga
3600000000,4,4,144,200,Lainnya,4400,2,Bagus,2,1,1,Kelapa Dua
3600000000,4,3,162,300,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
3650000000,3,2,160,130,SHM,2200,2,Bagus,2,1,1,Pagedangan
3650000000,4,3,120,143,Lainnya,5500,2,Baru,2,1,1,Kelapa Dua
3650000000,3,3,157,153,SHM,3500,2,Bagus,2,1,0,Pagedangan
3650000000,3,3,128,144,Lainnya,11000,2,Bagus,2,1,1,Pagedangan
3650000000,3,3,144,195,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
3700000000,4,3,128,148,Lainnya,4400,2,Baru,1,1,1,Kelapa Dua
3700000000,3,3,144,120,Lainnya,4400,1,Baru,2,1,1,Kelapa Dua
3700000000,4,3,121,150,Lainnya,4400,2,Baru,2,1,1,Kelapa Dua
3700000000,4,3,162,192,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
3700000000,4,2,215,264,SHM,3300,2,Bagus,1,1,1,Kelapa Dua
3700000000,5,4,189,139,SHM,5500,2,Bagus,2,0,0,Cikupa
3700000000,5,4,180,240,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
3700000000,3,3,144,120,Lainnya,2200,2,Baru,1,0,0,Kelapa Dua
3700000000,4,3,240,300,Lainnya,5500,2,Bagus,2,1,1,Cikupa
3700000000,4,2,220,150,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
3700000000,4,5,228,216,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
3700000000,4,3,170,180,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
3750000000,5,3,300,300,SHM,2200,2,Bagus,4,1,1,Pagedangan
3750000000,3,3,180,150,SHM,2200,2,Bagus,1,1,1,Pagedangan
3750000000,5,3,148,185,SHM,5500,2,Bagus,1,1,0,Kelapa Dua
3750000000,5,4,162,165,SHM,4400,2,Bagus,1,0,0,Kelapa Dua
3800000000,4,3,170,182,PPJB,2200,2,Butuh Renovasi,2,1,1,Kelapa Dua
3800000000,4,2,210,300,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
3800000000,4,4,206,210,SHM,5500,2,Bagus,1,1,0,Kelapa Dua
3800000000,3,3,122,135,Lainnya,2200,2,Baru,2,0,0,Kelapa Dua
3800000000,4,3,170,170,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
3800000000,3,2,144,200,SHM,3500,1,Bagus,1,1,1,Pagedangan
3800000000,3,3,128,180,SHM,3500,1,Bagus,1,1,1,Pagedangan
3800000000,4,3,135,163,SHM,5500,2,Bagus,1,1,1,Pagedangan
3800000000,3,3,160,160,SHM,7600,2,Bagus,2,1,1,Pagedangan
3800000000,3,3,200,198,SHM,3500,2,Bagus,1,1,1,Pagedangan
3800000000,3,3,122,135,Lainnya,2200,1,Bagus,2,0,0,Kelapa Dua
3800000000,4,3,400,680,SHM,5500,2,Bagus,3,1,1,Cikupa
3800000000,4,3,170,182,Lainnya,4400,2,Bagus,1,1,1,Kelapa Dua
3850000000,4,4,120,183,SHM,5500,3,Baru,2,1,1,Kelapa Dua
3850000000,3,3,121,150,Lainnya,4400,2,Baru,1,1,1,Kelapa Dua
3850000000,3,3,180,200,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
3880000000,4,3,120,150,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
3880000000,4,3,116,150,PPJB,3500,2,Bagus,2,1,1,Kelapa Dua
3880000000,5,4,118,150,Lainnya,3500,2,Bagus,1,0,0,Kelapa Dua
3880000000,4,3,120,150,PPJB,2200,2,Bagus,1,1,1,Kelapa Dua
3900000000,4,3,210,159,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
3900000000,4,3,210,159,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
3900000000,4,3,162,192,SHM,5500,3,Bagus,1,1,1,Kelapa Dua
3900000000,4,3,170,200,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
3900000000,4,3,210,159,SHM,3500,2,Butuh Renovasi,1,1,1,Kelapa Dua
3900000000,4,3,160,200,SHM,3500,2,Bagus,2,0,1,Pagedangan
3900000000,3,3,136,140,SHM,2200,2,Baru,1,1,1,Kelapa Dua
3900000000,5,4,187,218,SHM,5500,2,Butuh Renovasi,1,1,1,Cisauk
3900000000,3,3,200,200,SHM,3500,2,Bagus,1,1,1,Pagedangan
3900000000,4,3,210,159,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
3900000000,3,3,128,132,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
3900000000,4,3,300,225,Lainnya,2200,2,Baru,1,1,1,Pagedangan
3900000000,4,3,220,216,SHM,2200,1,Bagus,1,2,1,Pagedangan
3950000000,3,3,153,210,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
3950000000,3,2,180,200,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
3950000000,3,3,200,200,SHM,2200,2,Bagus,1,1,1,Pagedangan
3950000000,3,3,162,300,SHM,5500,2,Baru,1,1,1,Kelapa Dua
3950000000,3,3,180,200,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
3990000000,3,2,216,125,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
300000000,2,2,66,80,SHM,1300,1,Bagus,1,0,0,Pasar Kemis
300000000,2,1,72,30,HGB,2200,1,Baru,1,0,0,Panongan
330000000,2,1,60,45,SHM,2200,1,Baru,1,0,0,Mauk
340000000,2,1,60,36,HGB,2200,1,Baru,1,0,0,Cikupa
340000000,2,1,60,36,HGB,2200,1,Baru,1,0,0,Cikupa
350000000,2,1,60,60,Lainnya,450,1,Baru,1,0,0,Cikupa
360000000,2,1,60,40,HGB,1300,1,Bagus,1,0,0,Cikupa
365000000,1,1,31,33,Lainnya,2200,2,Baru,1,0,0,Legok
365000000,2,2,60,45,SHM,1300,1,Baru,1,0,0,Tigaraksa
369000000,1,1,39,27,HGB,1300,1,Baru,1,0,0,Kelapa Dua
375000000,2,1,114,50,SHM,1300,1,Butuh Renovasi,1,0,0,Kelapa Dua
375000000,2,1,72,72,SHM,1300,1,Bagus,1,0,0,Cikupa
375000000,1,1,83,59,SHM,1300,1,Bagus,1,0,0,Curug
390000000,2,2,72,36,SHM,1300,1,Bagus,1,0,0,Pasar Kemis
395000000,2,2,53,70,SHM,2200,1,Bagus,1,0,0,Cikupa
398000000,2,1,72,54,SHM,1300,1,Bagus,1,0,0,Cikupa
4000000000,4,2,128,188,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4000000000,4,3,180,200,Lainnya,3500,2,Butuh Renovasi,1,1,1,Kelapa Dua
4000000000,9,5,249,200,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
4000000000,3,3,207,133,SHM,3500,1,Bagus,1,1,1,Pagedangan
4000000000,4,2,126,188,SHM,2200,1,Bagus,1,1,1,Kelapa Dua
4000000000,5,3,170,200,SHM,7700,2,Bagus,2,1,1,Kelapa Dua
4000000000,5,3,170,200,SHM,7700,1,Bagus,1,1,1,Kelapa Dua
4000000000,4,2,126,188,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4000000000,4,3,170,200,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
4000000000,4,3,144,420,SHM,2200,3,Bagus,1,1,1,Kelapa Dua
4000000000,4,3,150,200,HGB,3500,2,Bagus,2,1,1,Kelapa Dua
4000000000,4,3,180,182,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4050000000,4,3,180,202,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4050000000,4,3,180,202,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
4099999999,4,3,180,250,SHM,7700,2,Bagus,1,1,1,Kelapa Dua
4099999999,4,3,180,182,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4099999999,4,3,144,166,Lainnya,4400,2,Baru,1,1,1,Kelapa Dua
4099999999,3,3,171,148,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4099999999,4,3,162,193,Lainnya,7700,2,Bagus,1,1,1,Kelapa Dua
4099999999,4,3,162,192,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
4099999999,4,3,162,192,Lainnya,3300,2,Bagus,1,1,1,Kelapa Dua
4150000000,3,5,119,218,Lainnya,2200,2,Bagus,1,1,1,Pagedangan
4150000000,3,5,119,218,Lainnya,3500,3,Baru,2,1,1,Pagedangan
4150000000,3,5,119,218,Lainnya,2200,2,Bagus,1,1,1,Pagedangan
4200000000,3,3,200,380,SHM,4400,3,Bagus,2,1,1,Kelapa Dua
4200000000,4,3,120,183,PPJB,3300,3,Bagus,2,1,1,Kelapa Dua
4200000000,4,3,200,300,SHM,3500,2,Baru,3,1,1,Pagedangan
4200000000,4,3,200,200,SHM,2200,2,Bagus,1,1,1,Pagedangan
4200000000,5,2,144,144,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
4200000000,3,4,239,169,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
4200000000,3,3,235,200,SHM,2200,2,Bagus,3,1,1,Pagedangan
4200000000,4,2,200,200,SHM,3300,2,Bagus,2,1,1,Kelapa Dua
4250000000,4,3,171,148,SHM,3500,2,Bagus,1,0,0,Kelapa Dua
4250000000,5,2,144,166,SHM,2200,2,Bagus,1,1,1,Kelapa Dua
4250000000,4,4,112,146,HGB,4400,2,Bagus,2,1,1,Pagedangan
4250000000,3,3,162,186,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4250000000,2,3,171,148,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4250000000,4,3,200,210,SHM,5500,1,Bagus,1,0,0,Kelapa Dua
4300000000,4,2,128,129,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
4300000000,4,2,128,158,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
4300000000,3,4,144,162,PPJB,5500,2,Bagus,1,0,0,Kelapa Dua
4300000000,3,3,174,200,Lainnya,4400,2,Bagus,1,1,1,Pagedangan
4300000000,4,3,150,190,Lainnya,4400,3,Baru,2,1,1,Cisauk
4300000000,4,3,213,300,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
4300000000,4,4,144,177,Lainnya,4400,2,Baru,2,1,1,Pagedangan
4300000000,5,3,250,233,SHM,3500,2,Bagus,1,1,1,Pagedangan
4300000000,4,4,112,146,SHM,4400,2,Bagus,2,0,0,Pagedangan
4300000000,4,4,240,300,Lainnya,5500,2,Bagus,1,1,2,Pagedangan
4300000000,4,2,128,129,Lainnya,4400,2,Bagus,1,0,0,Kelapa Dua
4420000000,4,4,240,300,SHM,10600,2,Bagus,1,1,0,Kelapa Dua
4450000000,3,3,237,350,SHM,2200,2,Butuh Renovasi,2,1,1,Kelapa Dua
4490000000,4,3,200,178,SHM,5500,2,Baru,1,1,1,Kelapa Dua
4490000000,5,4,200,178,SHM,3300,2,Bagus,2,1,1,Kelapa Dua
4490000000,4,3,200,178,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4490000000,4,4,200,176,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4490000000,4,3,200,178,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
4490000000,4,3,200,178,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4490000000,4,3,200,178,SHM,3300,2,Bagus,3,1,1,Kelapa Dua
4500000000,4,3,180,200,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
4500000000,4,3,180,260,Lainnya,6600,2,Bagus,1,0,1,Kelapa Dua
4500000000,3,3,128,148,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4500000000,3,3,123,209,Lainnya,2200,3,Baru,1,1,1,Pagedangan
4500000000,4,4,300,286,Lainnya,7700,2,Bagus,3,1,1,Cikupa
4500000000,3,3,123,209,Lainnya,2200,3,Bagus,2,0,1,Pagedangan
4500000000,5,5,250,275,SHM,7700,2,Bagus,2,2,1,Pagedangan
4500000000,4,5,180,360,SHM,7700,2,Bagus,1,1,1,Pagedangan
4500000000,3,3,150,142,Lainnya,2200,2,Bagus,1,1,1,Kelapa Dua
4500000000,7,4,253,400,SHM,16500,2,Bagus,2,1,1,Kelapa Dua
4500000000,5,4,162,320,SHM,7700,3,Bagus,1,1,1,Pagedangan
4500000000,4,3,180,300,SHM,4400,2,Bagus,2,1,1,Kelapa Dua
4500000000,4,4,144,177,Lainnya,4400,1,Bagus,1,1,1,Pagedangan
4500000000,3,4,123,209,Lainnya,2200,3,Baru,2,1,0,Pagedangan
4500000000,4,4,144,177,Lainnya,4400,3,Baru,2,1,1,Pagedangan
4500000000,3,3,123,209,Lainnya,2200,2,Baru,2,1,1,Pagedangan
4500000000,3,3,123,209,Lainnya,2200,2,Baru,1,1,1,Pagedangan
4500000000,4,3,200,219,SHM,3300,2,Bagus,2,1,1,Kelapa Dua
4500000000,4,3,180,280,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4500000000,4,3,257,395,SHM,5500,2,Bagus,2,0,1,Kelapa Dua
4500000000,4,3,150,184,Lainnya,5500,2,Baru,2,1,1,Kelapa Dua
4500000000,5,4,206,210,SHM,5500,2,Bagus,3,1,0,Kelapa Dua
4500000000,4,3,200,178,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4500000000,4,3,144,174,Lainnya,3500,2,Baru,2,1,1,Kelapa Dua
4500000000,3,4,128,19,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
4500000000,4,4,300,286,Lainnya,7700,2,Bagus,1,1,1,Cikupa
4500000000,3,3,180,164,Lainnya,5500,2,Bagus,1,1,1,Kelapa Dua
4500000000,5,4,162,320,SHM,7700,2,Bagus,1,1,1,Pagedangan
4500000000,4,4,144,177,SHM,4400,1,Bagus,2,0,0,Pagedangan
4500000000,5,4,162,320,SHM,3300,2,Bagus,2,1,1,Pagedangan
4550000000,4,3,166,150,Lainnya,2200,2,Bagus,2,1,1,Kelapa Dua
4560000000,4,3,162,250,SHM,7700,2,Bagus,1,1,1,Kelapa Dua
4580000000,4,4,150,237,SHM,5500,3,Baru,2,1,1,Kelapa Dua
4600000000,4,4,144,177,Lainnya,4400,3,Bagus,2,1,1,Pagedangan
4600000000,4,3,184,200,Lainnya,3500,2,Bagus,2,1,1,Kelapa Dua
4600000000,3,3,144,180,Lainnya,4400,2,Bagus,1,0,0,Kelapa Dua
4600000000,4,3,128,155,SHM,4400,2,Bagus,2,0,0,Kelapa Dua
4600000000,4,3,168,283,Lainnya,4400,2,Bagus,1,1,1,Cisauk
4600000000,4,3,256,260,SHM,4400,2,Bagus,3,1,1,Kelapa Dua
4600000000,3,3,180,168,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4600000000,4,3,203,360,SHM,2200,2,Bagus,1,0,0,Kelapa Dua
4600000000,4,2,128,155,Lainnya,2200,2,Bagus,1,0,0,Kelapa Dua
4650000000,3,3,180,180,SHM,5500,2,Bagus,1,1,1,Pagedangan
4650000000,3,2,181,200,SHM,3500,2,Bagus,2,1,1,Kelapa Dua
4700000000,4,3,161,150,Lainnya,7700,2,Bagus,1,1,1,Kelapa Dua
4700000000,4,3,162,150,PPJB,3500,2,Bagus,2,1,1,Kelapa Dua
4700000000,4,1,216,255,Lainnya,4400,3,Bagus,2,4,1,Pagedangan
4700000000,4,4,300,250,SHM,4400,2,Bagus,3,1,1,Pagedangan
4700000000,4,4,260,160,Lainnya,4400,2,Bagus,2,1,1,Pagedangan
4700000000,4,3,150,184,Lainnya,5500,2,Baru,2,1,1,Kelapa Dua
4750000000,4,3,200,180,Lainnya,2200,3,Bagus,2,1,1,Kelapa Dua
4750000000,4,3,200,300,SHM,5500,2,Butuh Renovasi,2,2,1,Kelapa Dua
4750000000,3,3,204,250,SHM,5500,1,Bagus,1,0,0,Kelapa Dua
4750000000,3,3,140,350,HGB,3500,3,Baru,1,1,1,Kelapa Dua
4750000000,4,4,112,146,Lainnya,3500,2,Bagus,1,1,1,Pagedangan
4800000000,6,4,200,250,SHM,4400,2,Bagus,3,1,1,Kelapa Dua
4800000000,6,5,119,192,SHM,4400,3,Baru,2,1,1,Pagedangan
4800000000,4,3,249,212,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4800000000,5,4,220,400,PPJB,5500,2,Bagus,3,1,1,Pagedangan
4800000000,4,3,153,200,Lainnya,4400,3,Bagus,1,1,1,Kelapa Dua
4800000000,3,3,144,288,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4800000000,4,4,180,250,SHM,3500,2,Bagus,1,1,0,Pagedangan
4800000000,4,3,176,235,Lainnya,2200,2,Baru,2,1,1,Pagedangan
4800000000,3,3,263,160,SHM,5500,2,Bagus,1,1,1,Kelapa Dua
4800000000,4,3,176,235,Lainnya,2200,2,Baru,2,1,1,Pagedangan
4800000000,4,3,153,196,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
4800000000,4,3,200,300,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
4800000000,4,3,150,184,Lainnya,4400,2,Baru,3,1,1,Kelapa Dua
4800000000,3,3,270,165,SHM,3300,2,Bagus,1,1,1,Kelapa Dua
4800000000,4,3,204,250,SHM,7700,2,Bagus,2,0,0,Kelapa Dua
4800000000,4,2,128,155,SHM,4400,2,Bagus,1,0,0,Kelapa Dua
4800000000,3,3,225,200,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4800000000,4,3,204,250,SHM,7600,2,Bagus,2,0,0,Kelapa Dua
4800000000,4,3,267,230,SHM,3500,1,Bagus,1,1,1,Kelapa Dua
4800000000,3,3,204,250,SHM,5500,2,Bagus,1,0,0,Kelapa Dua
4800000000,3,3,204,250,SHM,5500,1,Bagus,2,0,0,Kelapa Dua
4850000000,5,4,190,250,SHM,7700,2,Bagus,1,1,0,Kelapa Dua
4850000000,3,3,181,170,SHM,3300,2,Bagus,2,1,1,Kelapa Dua
4850000000,5,5,200,230,SHM,5500,2,Bagus,2,1,1,Kelapa Dua
4850000000,3,3,181,250,SHM,2200,2,Bagus,2,1,1,Kelapa Dua
4880000000,4,3,180,250,SHM,3500,2,Bagus,1,1,1,Kelapa Dua
4900000000,4,3,200,285,SHM,4400,2,Bagus,1,1,1,Kelapa Dua
4900000000,4,3,200,285,SHM,7700,2,Bagus,1,1,1,Kelapa Dua
4900000000,4,3,161,150,Lainnya,3500,2,Bagus,1,1,1,Kelapa Dua
4900000000,4,3,161,150,PPJB,7700,2,Baru,2,1,1,Kelapa Dua
